year,date,carrier,origin_city,destination,dep_delay,arr_delay,cancelled,diverted,air_time,distance
2017,2017/1/10,AA,New York,Boston,-1,6,NO,NO,43,187
2017,2017/1/23,AA,Atlanta,New York,29,6,NO,NO,172,762
2017,2017/1/18,AA,New York,Atlanta,76,6,NO,NO,103,762
2017,2017/1/16,AA,Atlanta,New York,-7,13,NO,NO,96,762
2017,2017/1/18,AA,New York,Atlanta,62,4,NO,NO,105,762
2017,2017/1/25,AA,New York,Chicago,-3,23,NO,NO,131,740
2017,2017/1/21,B6,San Francisco,New York,7,9,NO,NO,290,2586
2017,2017/1/22,B6,New York,Los Angeles,77,7,NO,NO,366,2475
2017,2017/1/28,B6,Los Angeles,New York,3,7,NO,NO,315,2475
2017,2017/1/28,B6,New York,Boston,1,5,NO,NO,46,187
2017,2017/1/1,DL,New York,Boston,-4,6,NO,NO,47,187
2017,2017/1/2,DL,New York,San Francisco,23,8,NO,NO,388,2586
2017,2017/1/2,DL,New York,Los Angeles,-2,24,NO,NO,363,2475
2017,2017/1/2,DL,Los Angeles,New York,44,11,NO,NO,271,2475
2017,2017/1/2,DL,Atlanta,New York,0,5,NO,NO,94,762
2017,2017/1/11,DL,Los Angeles,New York,11,7,NO,NO,250,2475
2017,2017/1/11,DL,New York,Atlanta,3,7,NO,NO,120,762
2017,2017/1/11,DL,Atlanta,Rochester,-5,5,NO,NO,98,749
2017,2017/1/12,DL,Boston,New York,-1,25,NO,NO,46,187
2017,2017/1/12,DL,Atlanta,New York,27,8,NO,NO,126,762
2017,2017/1/12,DL,Atlanta,New York,-2,13,NO,NO,118,762
2017,2017/1/12,DL,New York,Boston,-4,4,NO,NO,52,184
2017,2017/1/13,DL,Atlanta,New York,-2,7,NO,NO,96,762
2017,2017/1/13,DL,Atlanta,New York,9,7,NO,NO,106,762
2017,2017/1/19,DL,New York,Atlanta,33,9,NO,NO,110,762
2017,2017/1/19,DL,New York,Boston,40,7,NO,NO,38,184
2017,2017/1/20,DL,New York,Los Angeles,-4,76,NO,NO,322,2475
2017,2017/1/20,DL,New York,San Francisco,-1,13,NO,NO,329,2586
2017,2017/1/20,DL,Atlanta,New York,-3,6,NO,NO,102,762
2017,2017/1/20,DL,Los Angeles,New York,-2,11,NO,NO,276,2475
2017,2017/1/20,DL,Boston,New York,-6,6,NO,NO,41,184
2017,2017/1/21,DL,New York,San Francisco,-4,5,NO,NO,359,2586
2017,2017/1/21,DL,Atlanta,New York,28,5,NO,NO,98,760
2017,2017/1/21,DL,New York,Atlanta,0,9,NO,NO,126,762
2017,2017/1/21,DL,Boston,New York,-7,5,NO,NO,45,184
2017,2017/1/24,DL,Atlanta,New York,-2,9,NO,NO,103,762
2017,2017/1/24,DL,Los Angeles,New York,1,11,NO,NO,265,2475
2017,2017/1/24,DL,Boston,New York,-4,18,NO,NO,60,184
2017,2017/1/25,DL,New York,Los Angeles,-2,25,NO,NO,343,2475
2017,2017/1/25,DL,Atlanta,New York,6,8,NO,NO,94,762
2017,2017/1/25,DL,San Francisco,New York,-2,8,NO,NO,288,2586
2017,2017/1/25,DL,New York,Atlanta,-4,7,NO,NO,126,762
2017,2017/1/25,DL,Boston,New York,-7,6,NO,NO,46,184
2017,2017/1/26,DL,Atlanta,New York,-1,11,NO,NO,95,760
2017,2017/1/26,DL,Atlanta,New York,39,6,NO,NO,94,762
2017,2017/1/26,DL,Rochester,Atlanta,-9,4,NO,NO,122,749
2017,2017/1/26,DL,Boston,New York,-3,10,NO,NO,52,184
2017,2017/1/26,DL,New York,Atlanta,-5,7,NO,NO,119,760
2017,2017/1/27,DL,New York,Los Angeles,15,41,NO,NO,315,2475
2017,2017/1/21,EV,Rochester,Chicago,86,7,NO,NO,86,528
2017,2017/1/24,EV,Rochester,Chicago,-7,11,NO,NO,87,528
2017,2017/1/19,EV,Chicago,Rochester,-5,7,NO,NO,77,528
2017,2017/1/3,NK,Chicago,New York,,,YES,NO,,733
2017,2017/1/28,NK,Chicago,New York,-6,7,NO,NO,94,733
2017,2017/1/17,NK,New York,Chicago,-10,7,NO,NO,119,733
2017,2017/1/27,UA,Houston,New York,-5,6,NO,NO,157,1416
2017,2017/1/26,UA,New York,Chicago,-10,9,NO,NO,115,733
2017,2017/1/26,UA,Houston,New York,-1,5,NO,NO,160,1416
2017,2017/1/24,UA,New York,Houston,-7,5,NO,NO,208,1416
2017,2017/1/24,UA,New York,Chicago,9,8,NO,NO,104,733
2017,2017/1/9,UA,Houston,New York,1,14,NO,NO,179,1416
2017,2017/1/6,UA,Chicago,New York,-1,4,NO,NO,91,733
2017,2017/1/5,UA,Chicago,New York,2,1,NO,NO,98,733
2017,2017/1/5,UA,Houston,New York,7,6,NO,NO,167,1416
2017,2017/1/1,WN,New York,Houston,-2,6,NO,NO,237,1428
2017,2017/1/2,WN,New York,Dallas,82,13,NO,NO,193,1381
2017,2017/1/12,WN,Atlanta,New York,-4,7,NO,NO,122,762
2017,2017/1/20,WN,New York,Chicago,3,5,NO,NO,112,725
2017,2017/1/21,WN,New York,Chicago,-3,10,NO,NO,112,725
2017,2017/1/21,WN,Chicago,New York,-6,6,NO,NO,96,725
2017,2017/1/29,WN,Dallas,New York,8,9,NO,NO,169,1381
2017,2017/1/29,WN,New York,Chicago,-2,5,NO,NO,108,725
2017,2017/2/8,UA,New York,Houston,15,9,NO,NO,212,1416
2017,2017/2/7,UA,Chicago,New York,-5,4,NO,NO,130,733
2017,2017/2/7,UA,Houston,New York,-7,2,NO,NO,166,1416
2017,2017/2/6,UA,New York,Chicago,-6,11,NO,NO,121,733
2017,2017/2/6,UA,New York,Chicago,113,7,NO,NO,120,733
2017,2017/2/24,UA,New York,Houston,0,4,NO,NO,193,1416
2017,2017/2/23,UA,Chicago,New York,-1,10,NO,NO,105,733
2017,2017/2/22,UA,Chicago,New York,0,4,NO,NO,96,733
2017,2017/2/22,UA,Houston,New York,-6,6,NO,NO,178,1416
2017,2017/2/21,UA,Houston,New York,-2,4,NO,NO,180,1416
2017,2017/2/20,UA,New York,Chicago,-2,14,NO,NO,124,733
2017,2017/2/3,UA,New York,Houston,-9,9,NO,NO,213,1416
2017,2017/2/2,UA,New York,Chicago,-2,9,NO,NO,131,733
2017,2017/2/2,UA,New York,Chicago,-7,4,NO,NO,122,733
2017,2017/2/1,UA,Chicago,New York,-4,4,NO,NO,85,733
2017,2017/2/1,UA,New York,Houston,-4,5,NO,NO,202,1416
2017,2017/2/19,UA,New York,Houston,-4,5,NO,NO,193,1416
2017,2017/2/18,UA,New York,Chicago,-3,9,NO,NO,111,733
2017,2017/2/17,UA,New York,Chicago,5,3,NO,NO,113,733
2017,2017/2/17,UA,Houston,New York,26,6,NO,NO,188,1416
2017,2017/2/15,UA,New York,Houston,2,5,NO,NO,212,1416
2017,2017/2/15,UA,New York,Houston,5,5,NO,NO,219,1416
2017,2017/2/14,UA,Houston,New York,-15,5,NO,NO,167,1416
2017,2017/2/13,UA,New York,Chicago,-8,3,NO,NO,114,733
2017,2017/2/13,UA,Houston,New York,102,5,NO,NO,165,1416
2017,2017/2/12,UA,New York,Chicago,418,9,NO,NO,126,733
2017,2017/2/12,UA,Houston,New York,19,8,NO,NO,166,1416
2017,2017/2/11,UA,Chicago,New York,-6,6,NO,NO,87,733
2017,2017/2/10,UA,New York,Chicago,1,12,NO,NO,122,733
2017,2017/2/10,UA,New York,Houston,-3,4,NO,NO,189,1416
2017,2017/2/4,OO,New York,Chicago,-4,6,NO,NO,131,733
2017,2017/2/5,OO,Chicago,New York,-4,8,NO,NO,95,733
2017,2017/2/24,OO,Chicago,New York,28,4,NO,NO,101,733
2017,2017/2/26,OO,Chicago,New York,15,11,NO,NO,92,733
2017,2017/2/15,OO,Rochester,Chicago,8,21,NO,NO,86,528
2017,2017/2/16,OO,Chicago,New York,-2,4,NO,NO,102,733
2017,2017/2/14,B6,Los Angeles,New York,-15,3,NO,NO,309,2475
2017,2017/2/21,B6,Chicago,New York,-12,7,NO,NO,95,740
2017,2017/2/6,B6,New York,Los Angeles,24,11,NO,NO,346,2475
2017,2017/2/1,B6,Los Angeles,New York,20,8,NO,NO,265,2475
2017,2017/2/24,B6,Los Angeles,New York,-1,8,NO,NO,268,2475
2017,2017/2/4,B6,Washington,New York,-8,16,NO,NO,48,228
2017,2017/2/27,B6,Washington,New York,-11,13,NO,NO,44,228
2017,2017/2/6,B6,Boston,New York,-7,6,NO,NO,45,187
2017,2017/2/14,B6,Boston,New York,-4,11,NO,NO,44,184
2017,2017/2/10,B6,New York,Boston,64,5,NO,NO,46,184
2017,2017/2/18,B6,New York,Washington,-4,3,NO,NO,43,228
2017,2017/2/13,B6,Washington,New York,112,6,NO,NO,53,228
2017,2017/2/8,B6,Boston,New York,142,5,NO,NO,46,187
2017,2017/2/3,B6,New York,Boston,-9,3,NO,NO,47,187
2017,2017/2/26,B6,New York,Boston,0,6,NO,NO,41,187
2017,2017/2/21,B6,New York,Los Angeles,-1,6,NO,NO,357,2475
2017,2017/2/19,B6,Boston,New York,-10,7,NO,NO,38,184
2017,2017/2/17,B6,New York,Boston,0,5,NO,NO,41,184
2017,2017/2/22,B6,Rochester,New York,0,4,NO,NO,53,264
2017,2017/2/17,B6,New York,Rochester,22,5,NO,NO,55,264
2017,2017/2/2,B6,New York,Washington,-6,5,NO,NO,54,228
2017,2017/2/27,B6,New York,Washington,-9,2,NO,NO,51,228
2017,2017/2/22,B6,New York,San Francisco,-8,9,NO,NO,369,2586
2017,2017/2/17,B6,New York,Boston,-8,3,NO,NO,44,187
2017,2017/2/26,B6,Boston,New York,0,13,NO,NO,38,184
2017,2017/2/21,B6,New York,Washington,-10,3,NO,NO,43,228
2017,2017/2/27,B6,San Francisco,New York,-3,6,NO,NO,276,2586
2017,2017/2/12,B6,New York,San Francisco,25,10,NO,NO,351,2586
2017,2017/2/12,B6,San Francisco,New York,-3,5,NO,NO,296,2586
2017,2017/2/22,B6,Washington,New York,-5,4,NO,NO,50,228
2017,2017/2/6,B6,New York,Los Angeles,33,7,NO,NO,353,2475
2017,2017/2/11,B6,Los Angeles,New York,15,7,NO,NO,264,2475
2017,2017/2/4,B6,Boston,New York,-12,9,NO,NO,43,187
2017,2017/2/1,B6,New York,Chicago,-9,12,NO,NO,138,740
2017,2017/2/24,B6,New York,Chicago,-2,6,NO,NO,122,740
2017,2017/2/19,B6,Boston,New York,-1,7,NO,NO,42,187
2017,2017/2/16,B6,New York,Los Angeles,25,6,NO,NO,302,2475
2017,2017/2/11,B6,Los Angeles,New York,-5,3,NO,NO,260,2475
2017,2017/2/1,B6,Rochester,New York,-5,5,NO,NO,46,264
2017,2017/2/24,B6,Rochester,New York,-14,21,NO,NO,61,264
2017,2017/2/7,B6,New York,Los Angeles,-7,9,NO,NO,350,2475
2017,2017/2/6,B6,Los Angeles,New York,11,5,NO,NO,277,2475
2017,2017/2/23,B6,New York,Rochester,-3,3,NO,NO,51,264
2017,2017/2/16,B6,Boston,New York,8,9,NO,NO,46,187
2017,2017/2/14,B6,New York,Los Angeles,-11,9,NO,NO,330,2475
2017,2017/2/9,B6,Los Angeles,New York,,,YES,NO,,2475
2017,2017/2/9,B6,New York,San Francisco,,,YES,NO,,2586
2017,2017/2/5,B6,San Francisco,New York,4,9,NO,NO,282,2586
2017,2017/2/3,B6,Boston,New York,45,4,NO,NO,55,187
2017,2017/2/26,B6,Boston,New York,-3,6,NO,NO,48,187
2017,2017/2/24,B6,New York,Boston,-8,5,NO,NO,46,187
2017,2017/2/23,B6,New York,Los Angeles,-5,6,NO,NO,351,2475
2017,2017/2/22,B6,Los Angeles,New York,23,9,NO,NO,280,2475
2017,2017/2/21,B6,New York,Rochester,-10,4,NO,NO,50,264
2017,2017/2/22,B6,New York,Boston,5,4,NO,NO,42,187
2017,2017/2/18,B6,New York,Los Angeles,11,8,NO,NO,320,2475
2017,2017/2/14,B6,Los Angeles,New York,-15,3,NO,NO,303,2475
2017,2017/2/18,B6,New York,Houston,2,6,NO,NO,203,1428
2017,2017/2/13,B6,Houston,New York,-2,6,NO,NO,184,1428
2017,2017/2/3,B6,Rochester,New York,-9,10,NO,NO,69,264
2017,2017/2/26,B6,Rochester,New York,-16,6,NO,NO,69,264
2017,2017/2/1,B6,New York,San Francisco,-5,12,NO,NO,394,2586
2017,2017/2/28,B6,New York,San Francisco,-3,7,NO,NO,379,2586
2017,2017/2/23,B6,San Francisco,New York,-2,11,NO,NO,295,2586
2017,2017/2/20,B6,Boston,New York,-1,10,NO,NO,44,187
2017,2017/2/16,B6,New York,Los Angeles,-3,6,NO,NO,308,2475
2017,2017/2/13,B6,Los Angeles,New York,-7,5,NO,NO,278,2475
2017,2017/2/14,B6,Boston,New York,-2,22,NO,NO,46,184
2017,2017/2/15,B6,New York,Boston,-10,7,NO,NO,47,184
2017,2017/2/7,B6,New York,Boston,13,4,NO,NO,32,187
2017,2017/2/7,B6,Boston,New York,-5,6,NO,NO,56,184
2017,2017/2/10,B6,New York,Boston,2,3,NO,NO,46,184
2017,2017/2/22,B6,Boston,New York,-8,7,NO,NO,44,184
2017,2017/2/18,B6,New York,Boston,-7,4,NO,NO,39,184
2017,2017/2/6,B6,New York,Chicago,-6,13,NO,NO,129,740
2017,2017/2/1,B6,Chicago,New York,-18,4,NO,NO,91,740
2017,2017/2/24,B6,Chicago,New York,9,5,NO,NO,97,740
2017,2017/2/19,B6,New York,San Francisco,27,6,NO,NO,360,2586
2017,2017/2/22,B6,San Francisco,New York,-9,4,NO,NO,278,2586
2017,2017/2/18,B6,Boston,New York,3,7,NO,NO,42,187
2017,2017/2/15,B6,New York,Boston,8,8,NO,NO,49,187
2017,2017/2/5,F9,New York,Atlanta,-2,9,NO,NO,115,762
2017,2017/2/16,F9,New York,Atlanta,57,10,NO,NO,104,762
2017,2017/2/22,F9,Atlanta,New York,-8,24,NO,NO,100,762
2017,2017/2/28,F9,New York,Atlanta,5,9,NO,NO,116,762
2017,2017/2/1,DL,New York,Los Angeles,-10,21,NO,NO,347,2475
2017,2017/2/1,DL,New York,Boston,-6,6,NO,NO,38,187
2017,2017/2/1,DL,Atlanta,New York,-2,8,NO,NO,102,762
2017,2017/2/2,DL,San Francisco,New York,-9,16,NO,NO,262,2586
2017,2017/2/2,DL,New York,Atlanta,-3,12,NO,NO,120,762
2017,2017/2/3,DL,Los Angeles,New York,27,13,NO,NO,265,2475
2017,2017/2/3,DL,New York,Washington,33,9,NO,NO,44,213
2017,2017/2/3,DL,Atlanta,New York,1,3,NO,NO,98,760
2017,2017/2/3,DL,Atlanta,New York,-3,6,NO,NO,93,762
2017,2017/2/3,DL,Boston,New York,-4,4,NO,NO,56,184
2017,2017/2/4,DL,New York,Atlanta,31,6,NO,NO,117,760
2017,2017/2/15,DL,New York,San Francisco,-3,7,NO,NO,327,2586
2017,2017/2/15,DL,Los Angeles,New York,-3,10,NO,NO,300,2475
2017,2017/2/15,DL,Atlanta,New York,-2,7,NO,NO,93,762
2017,2017/2/15,DL,Atlanta,New York,21,6,NO,NO,97,760
2017,2017/2/15,DL,Boston,New York,0,8,NO,NO,47,184
2017,2017/2/16,DL,Atlanta,New York,39,28,NO,NO,112,760
2017,2017/2/16,DL,Boston,New York,65,8,NO,NO,48,187
2017,2017/2/16,DL,Los Angeles,New York,-4,11,NO,NO,299,2475
2017,2017/2/16,DL,Atlanta,New York,-3,7,NO,NO,107,762
2017,2017/2/16,DL,Boston,New York,83,4,NO,NO,43,184
2017,2017/2/17,DL,New York,San Francisco,132,5,NO,NO,343,2586
2017,2017/2/17,DL,Rochester,Atlanta,-1,5,NO,NO,105,749
2017,2017/2/27,DL,New York,Boston,6,7,NO,NO,38,184
2017,2017/2/28,DL,New York,Boston,-5,10,NO,NO,35,187
2017,2017/2/28,DL,New York,Atlanta,-1,7,NO,NO,119,762
2017,2017/2/28,DL,Boston,New York,-7,4,NO,NO,60,184
2017,2017/2/28,DL,Atlanta,New York,52,5,NO,NO,105,762
2017,2017/2/4,DL,San Francisco,New York,-13,6,NO,NO,286,2586
2017,2017/2/5,DL,Washington,New York,-5,4,NO,NO,44,213
2017,2017/2/5,DL,New York,Atlanta,-5,4,NO,NO,115,762
2017,2017/2/5,DL,New York,Boston,-2,5,NO,NO,40,184
2017,2017/2/6,DL,Boston,New York,-4,20,NO,NO,42,187
2017,2017/2/6,DL,Atlanta,New York,10,12,NO,NO,104,760
2017,2017/2/6,DL,New York,Atlanta,0,4,NO,NO,117,762
2017,2017/2/6,DL,Boston,New York,19,6,NO,NO,45,184
2017,2017/2/7,DL,New York,Atlanta,-4,14,NO,NO,132,760
2017,2017/2/7,DL,New York,San Francisco,9,7,NO,NO,377,2586
2017,2017/2/7,DL,Boston,New York,73,12,NO,NO,46,187
2017,2017/2/7,DL,New York,Atlanta,-2,3,NO,NO,118,762
2017,2017/2/7,DL,New York,Atlanta,0,7,NO,NO,110,762
2017,2017/2/17,DL,Boston,New York,-2,6,NO,NO,44,184
2017,2017/2/18,DL,Atlanta,New York,-4,6,NO,NO,105,760
2017,2017/2/19,DL,Atlanta,New York,-3,4,NO,NO,104,762
2017,2017/2/19,DL,Atlanta,New York,0,7,NO,NO,106,760
2017,2017/2/19,DL,New York,Atlanta,-4,5,NO,NO,104,762
2017,2017/2/20,DL,New York,Atlanta,0,8,NO,NO,114,760
2017,2017/2/20,DL,Boston,New York,-4,7,NO,NO,52,184
2017,2017/2/21,DL,New York,Atlanta,9,6,NO,NO,107,760
2017,2017/2/7,DL,Boston,New York,31,3,NO,NO,63,184
2017,2017/2/8,DL,New York,Boston,-13,9,NO,NO,46,187
2017,2017/2/8,DL,Los Angeles,New York,-4,6,NO,NO,288,2475
2017,2017/2/8,DL,Los Angeles,New York,-5,11,NO,NO,276,2475
2017,2017/2/8,DL,Los Angeles,New York,0,6,NO,NO,278,2475
2017,2017/2/8,DL,New York,Atlanta,-4,5,NO,NO,120,762
2017,2017/2/8,DL,Atlanta,New York,-2,5,NO,NO,107,760
2017,2017/2/8,DL,New York,Boston,-5,4,NO,NO,37,184
2017,2017/2/9,DL,Atlanta,New York,,,YES,NO,,760
2017,2017/2/9,DL,New York,Los Angeles,469,7,NO,NO,323,2475
2017,2017/2/9,DL,Boston,New York,,,YES,NO,,187
2017,2017/2/9,DL,New York,Atlanta,,,YES,NO,,762
2017,2017/2/9,DL,Boston,New York,,,YES,NO,,184
2017,2017/2/10,DL,New York,Los Angeles,60,15,NO,NO,338,2475
2017,2017/2/10,DL,Atlanta,New York,0,6,NO,NO,106,762
2017,2017/2/10,DL,New York,Atlanta,-1,4,NO,NO,102,762
2017,2017/2/10,DL,Boston,New York,0,27,NO,NO,39,184
2017,2017/2/21,DL,New York,Boston,-3,11,NO,NO,35,184
2017,2017/2/22,DL,New York,Los Angeles,14,10,NO,NO,360,2475
2017,2017/2/22,DL,Los Angeles,New York,-4,6,NO,NO,280,2475
2017,2017/2/22,DL,Atlanta,New York,-1,7,NO,NO,100,762
2017,2017/2/22,DL,Atlanta,New York,-6,8,NO,NO,98,762
2017,2017/2/22,DL,Boston,New York,0,5,NO,NO,43,184
2017,2017/2/23,DL,New York,Boston,-2,5,NO,NO,40,187
2017,2017/2/23,DL,Atlanta,New York,0,13,NO,NO,103,762
2017,2017/2/23,DL,Atlanta,Rochester,-3,2,NO,NO,99,749
2017,2017/2/23,DL,New York,Atlanta,-3,10,NO,NO,111,762
2017,2017/2/23,DL,Atlanta,New York,26,18,NO,NO,105,762
2017,2017/2/23,DL,Atlanta,New York,3,8,NO,NO,102,762
2017,2017/2/23,DL,New York,Boston,169,6,NO,NO,42,184
2017,2017/2/24,DL,New York,Los Angeles,-1,9,NO,NO,342,2475
2017,2017/2/24,DL,New York,Los Angeles,-2,23,NO,NO,344,2475
2017,2017/2/24,DL,San Francisco,New York,-2,23,NO,NO,293,2586
2017,2017/2/11,DL,Boston,New York,9,10,NO,NO,43,187
2017,2017/2/12,DL,San Francisco,New York,118,7,NO,NO,287,2586
2017,2017/2/12,DL,New York,Los Angeles,-3,7,NO,NO,364,2475
2017,2017/2/12,DL,New York,Los Angeles,59,19,NO,NO,336,2475
2017,2017/2/12,DL,Atlanta,New York,-4,58,NO,NO,100,762
2017,2017/2/12,DL,San Francisco,New York,-3,11,NO,NO,293,2586
2017,2017/2/13,DL,Atlanta,New York,42,4,NO,NO,103,762
2017,2017/2/13,DL,New York,Atlanta,-2,5,NO,NO,110,762
2017,2017/2/13,DL,Boston,New York,8,8,NO,YES,,184
2017,2017/2/13,DL,New York,Atlanta,0,21,NO,NO,109,760
2017,2017/2/14,DL,New York,San Francisco,-3,14,NO,NO,340,2586
2017,2017/2/14,DL,New York,San Francisco,-2,5,NO,NO,349,2586
2017,2017/2/14,DL,Washington,New York,-5,9,NO,NO,43,213
2017,2017/2/14,DL,Atlanta,New York,-1,5,NO,NO,100,762
2017,2017/2/24,DL,New York,Atlanta,38,6,NO,NO,111,762
2017,2017/2/24,DL,Atlanta,New York,3,9,NO,NO,101,762
2017,2017/2/24,DL,Atlanta,New York,10,6,NO,NO,100,762
2017,2017/2/24,DL,New York,Boston,-3,6,NO,NO,40,184
2017,2017/2/7,WN,New York,Houston,-6,5,NO,NO,211,1428
2017,2017/2/14,WN,New York,Atlanta,-2,7,NO,NO,115,762
2017,2017/2/14,WN,Chicago,New York,-2,10,NO,NO,87,725
2017,2017/2/16,WN,Dallas,New York,63,5,NO,NO,171,1381
2017,2017/2/16,WN,New York,Chicago,0,5,NO,NO,108,725
2017,2017/2/1,VX,Los Angeles,New York,-4,13,NO,NO,261,2475
2017,2017/2/10,VX,San Francisco,New York,13,10,NO,NO,270,2586
2017,2017/2/11,VX,Los Angeles,New York,-7,12,NO,NO,273,2475
2017,2017/2/12,VX,New York,Los Angeles,-5,9,NO,NO,356,2475
2017,2017/2/13,VX,New York,San Francisco,-6,12,NO,NO,369,2586
2017,2017/2/13,VX,Dallas,New York,,,YES,NO,,1381
2017,2017/2/14,VX,Los Angeles,New York,-3,11,NO,NO,294,2475
2017,2017/2/15,VX,Dallas,New York,51,5,NO,NO,179,1381
2017,2017/2/16,VX,New York,Los Angeles,39,6,NO,NO,306,2475
2017,2017/2/17,VX,San Francisco,New York,78,14,NO,NO,291,2586
2017,2017/2/17,VX,New York,Dallas,7,4,NO,NO,187,1381
2017,2017/2/19,VX,Dallas,New York,6,7,NO,NO,173,1381
2017,2017/2/2,VX,New York,Los Angeles,-8,8,NO,NO,372,2475
2017,2017/2/20,VX,New York,San Francisco,139,8,NO,NO,373,2586
2017,2017/2/20,VX,Dallas,New York,-1,28,NO,NO,169,1381
2017,2017/2/21,VX,New York,Los Angeles,-3,5,NO,NO,355,2475
2017,2017/2/22,VX,San Francisco,New York,-4,10,NO,NO,282,2586
2017,2017/2/22,VX,New York,Dallas,-6,5,NO,NO,198,1381
2017,2017/2/23,VX,New York,Los Angeles,-6,13,NO,NO,356,2475
2017,2017/2/24,VX,New York,San Francisco,25,13,NO,NO,350,2586
2017,2017/2/24,VX,New York,Dallas,-9,3,NO,NO,200,1381
2017,2017/2/25,VX,Dallas,New York,-7,7,NO,NO,149,1381
2017,2017/2/26,VX,Los Angeles,New York,-2,10,NO,NO,269,2475
2017,2017/2/27,VX,Los Angeles,New York,-5,13,NO,NO,263,2475
2017,2017/2/28,VX,San Francisco,New York,0,8,NO,NO,328,2586
2017,2017/2/3,VX,Los Angeles,New York,16,12,NO,NO,269,2475
2017,2017/2/5,VX,New York,San Francisco,-5,6,NO,NO,396,2586
2017,2017/2/5,VX,Dallas,New York,-10,5,NO,NO,160,1381
2017,2017/2/6,VX,Los Angeles,New York,66,8,NO,NO,275,2475
2017,2017/2/7,VX,Dallas,New York,-9,6,NO,NO,173,1381
2017,2017/2/8,VX,New York,Los Angeles,10,10,NO,NO,355,2475
2017,2017/2/9,VX,New York,Dallas,,,YES,NO,,1381
2017,2017/2/28,UA,Chicago,New York,-6,6,NO,NO,96,733
2017,2017/2/28,UA,New York,Chicago,-15,8,NO,NO,138,733
2017,2017/2/27,UA,New York,Houston,-8,5,NO,NO,225,1416
2017,2017/2/26,UA,Rochester,Chicago,-2,7,NO,NO,92,528
2017,2017/2/26,UA,Houston,New York,1,22,NO,NO,156,1416
2017,2017/2/10,UA,New York,Houston,-2,15,NO,NO,204,1416
2017,2017/2/9,UA,Chicago,New York,,,YES,NO,,733
2017,2017/2/9,UA,New York,Chicago,,,YES,NO,,733
2017,2017/2/8,UA,New York,Chicago,28,10,NO,NO,113,733
2017,2017/2/26,DL,New York,Los Angeles,6,27,NO,NO,341,2475
2017,2017/2/27,DL,Atlanta,New York,2,7,NO,NO,100,760
2017,2017/2/27,DL,New York,Los Angeles,-6,11,NO,NO,381,2475
2017,2017/2/3,AA,New York,Los Angeles,-4,7,NO,NO,387,2475
2017,2017/2/28,AA,New York,Los Angeles,-1,7,NO,NO,367,2475
2017,2017/2/23,AA,Los Angeles,New York,-4,8,NO,NO,279,2475
2017,2017/2/18,AA,New York,Los Angeles,-4,4,NO,NO,327,2475
2017,2017/2/13,AA,Los Angeles,New York,-6,6,NO,NO,304,2475
2017,2017/2/9,AA,New York,San Francisco,,,YES,NO,,2586
2017,2017/2/7,AA,Los Angeles,New York,21,8,NO,NO,273,2475
2017,2017/2/2,AA,San Francisco,New York,107,4,NO,NO,274,2586
2017,2017/2/27,AA,New York,Los Angeles,-6,7,NO,NO,380,2475
2017,2017/2/27,AA,Los Angeles,New York,14,7,NO,NO,273,2475
2017,2017/2/1,AA,San Francisco,New York,23,5,NO,NO,264,2586
2017,2017/2/3,AA,New York,Los Angeles,-6,35,NO,NO,368,2475
2017,2017/2/26,AA,New York,Los Angeles,-4,35,NO,NO,359,2475
2017,2017/2/5,AA,Los Angeles,New York,-7,7,NO,NO,279,2475
2017,2017/2/1,AA,Los Angeles,New York,-5,4,NO,NO,271,2475
2017,2017/2/6,AA,Los Angeles,New York,61,8,NO,NO,280,2475
2017,2017/2/2,AA,New York,Los Angeles,0,16,NO,NO,391,2475
2017,2017/2/25,AA,New York,Los Angeles,-2,30,NO,NO,356,2475
2017,2017/2/20,AA,Los Angeles,New York,-5,17,NO,NO,273,2475
2017,2017/2/3,AA,San Francisco,New York,-1,11,NO,NO,275,2586
2017,2017/2/26,AA,San Francisco,New York,-7,5,NO,NO,280,2586
2017,2017/2/21,AA,New York,San Francisco,11,5,NO,NO,379,2586
2017,2017/2/19,AA,Los Angeles,New York,-6,4,NO,NO,281,2475
2017,2017/2/16,AA,New York,Los Angeles,4,10,NO,NO,323,2475
2017,2017/2/11,AA,Boston,New York,-9,16,NO,NO,48,187
2017,2017/2/9,AA,New York,San Francisco,88,3,NO,NO,367,2586
2017,2017/2/7,AA,Washington,New York,-7,13,NO,NO,36,213
2017,2017/2/20,AA,New York,Los Angeles,44,14,NO,NO,338,2475
2017,2017/2/15,AA,Los Angeles,New York,-8,5,NO,NO,314,2475
2017,2017/2/11,AA,Chicago,New York,-6,7,NO,NO,92,740
2017,2017/2/7,AA,New York,Los Angeles,-5,18,NO,NO,356,2475
2017,2017/2/21,AA,San Francisco,New York,-4,10,NO,NO,273,2586
2017,2017/2/19,AA,New York,Los Angeles,-5,25,NO,NO,342,2475
2017,2017/2/17,AA,Los Angeles,New York,-7,16,NO,NO,295,2475
2017,2017/2/16,AA,New York,San Francisco,-3,9,NO,NO,338,2586
2017,2017/2/13,AA,New York,San Francisco,-9,4,NO,NO,367,2586
2017,2017/2/15,AA,Los Angeles,New York,0,6,NO,NO,309,2475
2017,2017/2/14,AA,New York,Los Angeles,105,16,NO,NO,339,2475
2017,2017/2/11,AA,Chicago,New York,-7,6,NO,NO,90,733
2017,2017/2/6,AA,Boston,New York,-6,5,NO,NO,41,187
